Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Latitude,Longitude
1515312,"September 29, 2019",Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3,42.3572229,-88.07692639999999
1515242,"September 29, 2019",Wisconsin,Milwaukee,1500 block of N 29th St,0,4,43.0500672,-87.949991
1515128,"September 29, 2019",Florida,Jacksonville,2200 block of Clemente Dr,0,4,30.3247263,-81.6880138
1517360,"September 29, 2019",Kansas,Claflin,1500 block of NE 100th Rd,0,4,38.5074005,-98.4988036
1515327,"September 29, 2019",Texas,Beaumont,4100 block of Highland Ave,4,0,30.0472821,-94.0854633
1511999,"September 24, 2019",Illinois,Chicago,2000 block of South Hoyne Ave,1,3,41.854902,-87.67833399999999
1510411,"September 23, 2019",Indiana,Gary,1600 block of Connecticut St,2,2,41.58682599999999,-87.33477300000001
1509721,"September 22, 2019",Missouri,Kansas City,2111 Television Plaza,0,5,39.08388009999999,-94.4816257
1509411,"September 21, 2019",Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4,29.9648338,-90.0313877
1508804,"September 21, 2019",South Carolina,Lancaster,1399 Old Charlotte Rd,2,8,34.7418813,-80.7782188
1509510,"September 21, 2019",Indiana,Indianapolis,101 W Maryland St,0,6,39.7651971,-86.16046960000001
1512486,"September 21, 2019",Ohio,Cleveland,3616 East 144th St,4,0,41.4611904,-81.5815562
1508859,"September 20, 2019",Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5,29.9821623,-90.1107564
1507939,"September 19, 2019",District of Columbia,Washington,1300 block of Columbia Rd NW,1,5,38.9274332,-77.0306147
1507156,"September 18, 2019",Illinois,Chicago,4200 block of W Madison St,3,1,41.88107189999999,-87.7308788
1507092,"September 18, 2019",California,Wilmington,800 block of Bayview Ave,2,2,33.7797063,-118.2698968
1505354,"September 16, 2019",Wyoming,Cheyenne,3436 E 11th St,2,2,41.1356907,-104.7661548
1504030,"September 14, 2019",Missouri,Saint Louis,5200 block of Tennessee Ave,1,3,38.5708046,-90.2506914
1504012,"September 14, 2019",California,Oakland,38th Ave and MacArthur Blvd,1,4,37.7905568,-122.1977385
1504387,"September 14, 2019",Georgia,Lagrange,1400 block of Elm St,0,4,33.0178861,-85.0429839
1503207,"September 12, 2019",New Mexico,Albuquerque,1919 Ladera Dr NW,1,4,35.10604319999999,-106.726781
1503192,"September 12, 2019",New Mexico,Albuquerque,1028 Lura Pl SW,4,2,35.06402050000001,-106.6842008
1501350,"September 10, 2019",Illinois,Chicago,2200 block of W Maypole Ave,0,4,41.8840827,-87.6817906
1499460,"September 8, 2019",South Carolina,Sumter,1083 Broad St,2,2,33.9507538,-80.3761735
1500098,"September 8, 2019",Louisiana,Alexandria,2900 block of Cypress St,1,3,31.2856508,-92.4439014
1499300,"September 7, 2019",North Carolina,Whiteville,Brittany Ln,3,1,34.2481902,-78.6850442
1497702,"September 4, 2019",Louisiana,Marrero,3044 Sorbonne Dr,2,2,29.8508633,-90.1192308
1497180,"September 4, 2019",Florida,Jacksonville,400 W 62nd St,0,4,30.3842529,-81.6589893
1494697,"September 2, 2019",North Carolina,Greensboro,5528 W Market St,2,2,36.0770524,-79.8899972
1495141,"September 2, 2019",Illinois,Chicago,6200 block of S King Dr,0,4,41.78198020000001,-87.6158672
1495192,"September 2, 2019",Alabama,Elkmont,25019 Ridge Road,5,0,34.9211004,-86.96981939999999
1494113,"September 1, 2019",Connecticut,Hartford,80 Edgewood St,1,3,41.779657,-72.6910455
1494669,"September 1, 2019",North Carolina,Rocky Mount,521 Country Club Road,0,4,35.9665782,-77.825739
1494548,"September 1, 2019",Alabama,Valley,502 Boulevard,0,7,32.7911911,-85.187097
1493374,"September 1, 2019",Ohio,Toledo,3257 Stickney Ave,0,4,41.682713,-83.527114
1492778,"August 31, 2019",North Carolina,Charlotte,10035 Dabney Dr,1,3,35.31339,-80.71797670000001
1492377,"August 31, 2019",South Carolina,Moncks Corner,336 Maplewood Rd,0,4,33.156254,-80.0383634
1492441,"August 31, 2019",Texas,Odessa,8250 TX 191,8,23,31.9246372,-102.2846596
1492264,"August 31, 2019",Pennsylvania,Philadelphia,4600 block of 4th St,2,2,40.0208702,-75.13201099999999
1493429,"August 31, 2019",Maryland,Baltimore,900 block of N Monroe St,0,4,39.2990954,-76.64773509999999
1492297,"August 31, 2019",Maryland,Frederick,600 block of N Market St,0,4,39.4217379,-77.40965829999999
1493038,"August 31, 2019",Illinois,Chicago,7100 block of S Paulina St,2,3,41.7648761,-87.6662547
1492087,"August 30, 2019",Alabama,Mobile,1621 Virginia St,0,6,30.6726132,-88.07665949999999
1491495,"August 30, 2019",Maryland,Baltimore,1600 block of E 29th St,1,3,39.3249251,-76.5929
1490466,"August 29, 2019",Maryland,Baltimore,2500 block of E Monument St,1,3,39.2989888,-76.58213119999999
1487729,"August 25, 2019",New Mexico,Hobbs,1700 block of E Bond St,3,4,32.703724,-103.1162678
1487573,"August 25, 2019",Illinois,Chicago,8200 block of S Maryland Ave,1,3,41.745601,-87.604151
1487356,"August 24, 2019",Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7,38.8174429,-76.8985587
1487224,"August 24, 2019",Massachusetts,Lynn,Warren Street,1,3,42.4612926,-70.9601086
1486232,"August 23, 2019",Texas,Houston,4900 block of Southwind St,3,2,29.6779794,-95.3503175
1489373,"August 23, 2019",Georgia,Dublin,200 Riverview Park Dr,0,4,32.5170907,-82.89741149999999
1486675,"August 23, 2019",Missouri,Saint Louis,1122 Union Blvd,1,3,38.6578194,-90.2721923
1485340,"August 22, 2019",South Carolina,Columbia,851 Bush River Rd,2,2,34.0304199,-81.10036319999999
1485548,"August 22, 2019",California,Los Angeles,300 block of West Fifth St,0,4,34.0480568,-118.2510087
1484335,"August 20, 2019",Georgia,Atlanta,111 James P Brawley Dr SW,0,4,33.7515371,-84.4135506
1482199,"August 18, 2019",Missouri,Kansas City,770 W 47th St,0,4,39.0428858,-94.5958596
1481989,"August 17, 2019",Texas,Houston,12500 block of Mylla St,0,6,29.7625879,-95.2154561
1480326,"August 15, 2019",Alabama,Montgomery,847 N University Dr,2,3,32.3656319,-86.297387
1479894,"August 15, 2019",Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5,40.04197070000001,-75.1440648
1478869,"August 14, 2019",Pennsylvania,Philadelphia,3716 N 15th St,0,6,40.010029,-75.153031
1479395,"August 13, 2019",Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3,47.22308899999999,-122.398824
1478480,"August 12, 2019",Mississippi,Greenwood,200 Young St,0,4,33.5191121,-90.17406319999999
1475924,"August 11, 2019",Illinois,Chicago,3500 block of W Lake St,0,6,41.8849698,-87.7137403
1475361,"August 10, 2019",Virginia,Richmond,6346 Midlothian Turnpike,0,4,37.5042037,-77.5142869
1476271,"August 10, 2019",California,San Francisco,1100 Fillmore St,0,4,37.7798868,-122.4317277
1475208,"August 9, 2019",Illinois,Chicago,7300 block of S Artesian Ave,0,4,41.7608928,-87.68463539999999
1472641,"August 7, 2019",Missouri,Saint Louis,4900 block of Plover Ave,3,1,38.6950696,-90.2563479
1469344,"August 5, 2019",New York,Brooklyn,216 Buffalo Ave,0,4,40.67175,-73.9254881
1527721,"August 4, 2019",Louisiana,Lake Charles,110 Pryce St,0,4,30.23425769999999,-93.2176748
1468190,"August 4, 2019",Illinois,Chicago,1800 S Kildare Ave,1,7,41.8569164,-87.7325766
1468799,"August 4, 2019",Tennessee,Memphis,443 E Shelby Dr,1,3,35.02062799999999,-90.04922719999999
1468091,"August 4, 2019",Illinois,Chicago,2900 block of W Roosevelt Rd,0,7,41.8667731,-87.69859269999999
1467828,"August 4, 2019",Ohio,Dayton,419 E 5th St,10,17,39.7574041,-84.1843796
1466705,"August 3, 2019",Texas,El Paso,7101 Gateway Blvd,23,23,31.7767254,-106.3842779
1467157,"August 2, 2019",Virginia,Suffolk,200 block of N Broad St,2,3,36.7315724,-76.5931368
1462317,"July 30, 2019",Ohio,Columbus,1280 E Long St,0,5,39.9690292,-82.9671889
1460630,"July 28, 2019",Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,39.9175573,-75.2336059
1460448,"July 28, 2019",California,Gilroy,7050 Miller Ave,4,17,36.9976999,-121.5854953
1461352,"July 28, 2019",Wisconsin,Chippewa Falls,16964 54th Ave,5,2,44.9205224,-91.32783909999999
1459941,"July 28, 2019",District of Columbia,Washington,637 T St NW,0,4,38.9158142,-77.02135380000001
1460726,"July 28, 2019",Illinois,Chicago,3938 W Roosevelt Rd,0,4,41.8661792,-87.724397
1459389,"July 27, 2019",Kansas,Wichita,505 N Rock Rd,1,3,37.6954562,-97.2465019
1459718,"July 27, 2019",New York,Brooklyn,1555 Linden Blvd,1,11,40.65648119999999,-73.90282189999999
1459201,"July 26, 2019",Washington,Kennewick,E 10th Ave,1,3,46.1981784,-119.1041854
1457165,"July 25, 2019",California,Canoga Park,21901 Roscoe Boulevard,4,2,34.220124,-118.6047055
1453327,"July 21, 2019",Illinois,Chicago,3900 block of Roosevelt Rd,0,4,41.8664388,-87.72286319999999
1453884,"July 21, 2019",District of Columbia,Washington,2300 block of 15th St NE,0,4,38.9208661,-76.98246619999999
1452654,"July 20, 2019",Pennsylvania,Clairton,501 Waddell Ave,0,4,40.2942284,-79.8849334
1453350,"July 20, 2019",Maryland,Baltimore,2800 block of Boarman Ave,1,3,39.3380816,-76.6678805
1452617,"July 20, 2019",Illinois,Chicago,2401 N Lake Shore Dr,0,7,41.9270754,-87.6306663
1450767,"July 18, 2019",Illinois,Chicago,3427 W Fulton Blvd,1,3,41.8861037,-87.7122778
1450124,"July 17, 2019",Texas,Lubbock,N Elder Ave and E Colgate St,1,3,33.6024732,-101.8029804
1449602,"July 16, 2019",Texas,San Antonio,6989 San Pedro Ave,0,4,29.5076073,-98.4998754
1448578,"July 15, 2019",Georgia,Atlanta,1572 Hardee St NE,0,4,33.7555946,-84.3366827
1447456,"July 14, 2019",Illinois,Chicago,4600 block of W Erie St,0,4,41.8925255,-87.74139459999999
1446611,"July 13, 2019",Illinois,Chicago,7900 block of S Loomis Blvd,1,4,41.7504168,-87.65858349999999
1447057,"July 13, 2019",Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,39.97733849999999,-75.2313382
1445066,"July 11, 2019",Texas,Houston,5901 Royal Palms St,0,4,29.697754,-95.331251
1441967,"July 8, 2019",District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,38.8324029,-77.0087428
1441565,"July 7, 2019",Michigan,Flint,Clio Rd and Myrtle St,0,6,43.0503962,-83.73268619999999
1441613,"July 7, 2019",Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,38.6332014,-90.19611049999999
1441396,"July 7, 2019",Illinois,Chicago,5600 block of S Paulina St,0,4,41.7921493,-87.6669876
1441296,"July 7, 2019",Illinois,Chicago,600 block of W 61st Pl,0,4,41.783262,-87.639763
1441317,"July 7, 2019",New Mexico,Albuquerque,211 Gold Ave SW,0,4,35.0835952,-106.6499235
1441427,"July 6, 2019",California,San Jose,3036 Quinto Way,0,4,37.2680211,-121.9142008
1441721,"July 6, 2019",Missouri,Saint Louis,1921 Chambers Rd,5,0,38.7494386,-90.2641321
1440510,"July 5, 2019",Massachusetts,Boston,Maple St,0,6,42.3083372,-71.0861374
1440879,"July 5, 2019",Nevada,Reno,600 block of Spokane St,1,5,39.5346977,-119.8007613
1439593,"July 5, 2019",Illinois,Chicago,1600 block of E 67th St,0,5,41.7733544,-87.5850604
1440257,"July 5, 2019",New York,Brooklyn,Elton St and Belmont Ave,0,4,40.6724642,-73.883074
1440765,"July 4, 2019",Illinois,Rockford,1100 block of Preston St,0,4,42.2714764,-89.10634209999999
1439737,"July 4, 2019",California,Los Angeles,1900 block of Adair St,0,4,34.0280185,-118.2582842
1438971,"July 4, 2019",Illinois,Chicago,800 block of N Homan Ave,1,3,41.8954986,-87.7114211
1439765,"July 4, 2019",California,Fresno,4700 block of E Hamilton Ave,1,3,36.7245752,-119.7409002
1439042,"July 3, 2019",Texas,Katy,5507 Everhart Manor Ln,2,3,29.7177492,-95.7969688
1438602,"July 2, 2019",Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,38.6712314,-90.2935766
1437094,"July 1, 2019",Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,39.3049145,-76.5815013
1435804,"June 30, 2019",California,Oakland,3000 block of Brookdale Ave,0,4,37.7923953,-122.2155022
1436545,"June 30, 2019",California,Yucaipa,12700 block of California St,0,5,34.0228992,-117.0392212
1436254,"June 30, 2019",Texas,Dallas,3535 Munger Ave,2,2,32.7980098,-96.78981019999999
1435578,"June 30, 2019",New York,Bay Shore,Farragut Ave,0,6,40.74698799999999,-73.26109919999999
1435041,"June 29, 2019",Connecticut,Hartford,Judson St and Martin St,0,4,41.7893425,-72.6799544
1435297,"June 29, 2019",Louisiana,Gray,2700 block of W Park Ave,0,4,29.70844809999999,-90.7912856
1434931,"June 29, 2019",Illinois,Chicago,2400 block of W Jackson Blvd,0,5,41.8776692,-87.68655799999999
1435028,"June 29, 2019",Louisiana,Baton Rouge,7132 Florida Blvd,0,7,30.4511151,-91.1157084
1434882,"June 28, 2019",New Jersey,Paterson,50 block of Jefferson St,0,4,40.925607,-74.1711459
1434602,"June 28, 2019",Connecticut,Hamden,937 Choate Ave,0,5,41.4219256,-72.9375733
1434971,"June 28, 2019",Georgia,Atlanta,Ira St and Bass St SW,0,7,33.7356464,-84.3999789
1434893,"June 28, 2019",New Jersey,Jersey City,167 Armstrong Ave,0,4,40.7027342,-74.0873695
1435217,"June 28, 2019",Minnesota,Saint Paul,909 Desoto St,0,5,44.9686583,-93.08146239999999
1432989,"June 27, 2019",Georgia,Atlanta,600 block of Parkway Dr,0,7,33.7708803,-84.3730704
1432930,"June 26, 2019",Ohio,Akron,900 block of Rowe St,1,3,41.0539403,-81.50205430000001
1433857,"June 26, 2019",Wisconsin,Milwaukee,2800 block of N 34th St,0,4,43.069893,-87.9559
1429475,"June 23, 2019",California,La Jolla,7500 block of Draper Ave,1,3,32.8396762,-117.2761278
1429810,"June 23, 2019",California,San Jose,568 Habbitts Court,5,0,37.3010716,-121.8417386
1429047,"June 23, 2019",Indiana,South Bend,1150 E Mishawaka Ave,1,10,41.6663944,-86.2330389
1429480,"June 23, 2019",Ohio,Columbus,1767 Genessee Ave,0,5,40.0187554,-82.9634088
1429338,"June 23, 2019",South Carolina,Abbeville,1108 Cambridge St,3,1,34.1886196,-82.3579247
1429399,"June 22, 2019",Virginia,Hampton,1st St and E Pembroke Ave,0,4,37.0408796,-76.30382589999999
1429022,"June 22, 2019",Pennsylvania,Philadelphia,2400 block of Moore St,0,4,39.9300578,-75.185302
1428595,"June 22, 2019",Maryland,Baltimore,800 block of N Port St,1,4,39.3001869,-76.5832693
1428788,"June 21, 2019",Michigan,Saginaw,1506 N Charles St,1,3,43.4296369,-83.9677083
1427483,"June 21, 2019",Illinois,Chicago,6300 block of S King Dr,0,4,41.7792315,-87.6160233
1428047,"June 21, 2019",California,Santa Maria,519  West Taylor St,5,0,34.975691,-120.440787
1428229,"June 21, 2019",California,Richmond,700 block of 14th St,0,5,37.9421263,-122.356409
1426537,"June 20, 2019",Pennsylvania,Allentown,343 Hamilton St,0,10,40.6050018,-75.4629204
1425193,"June 18, 2019",New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,40.728212,-74.18249089999999
1425161,"June 17, 2019",Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,29.4213971,-98.48100219999999
1424957,"June 17, 2019",Tennessee,Memphis,2872 Coach Dr,0,5,35.2042186,-89.9250124
1423697,"June 16, 2019",Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,39.9108889,-75.22947169999999
1423330,"June 16, 2019",Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,38.2354477,-85.7875766
1423435,"June 16, 2019",Iowa,Des Moines,1200 block of Sampson St,0,6,41.6008703,-93.5927032
1422981,"June 15, 2019",Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,32.4570365,-93.77755979999999
1420933,"June 12, 2019",North Carolina,Charlotte,305 N Graham St,1,3,35.2326744,-80.8444375
1419305,"June 11, 2019",Colorado,Aurora,12500 block of E Kansas Pl,0,4,39.6944251,-104.842459
1420432,"June 11, 2019",Georgia,Savannah,6900 Block of Damascus Rd,2,2,32.0044661,-81.0727251
1418533,"June 9, 2019",Ohio,Cleveland,17218 Tarkington Ave,1,3,41.4292685,-81.5616993
1418548,"June 9, 2019",New York,Buffalo,2081 Niagara St,0,4,42.9411261,-78.90535220000001
1418457,"June 9, 2019",Tennessee,Henning,265 N Main St,1,3,35.673603,-89.572743
1418180,"June 8, 2019",Washington,White Swan,5151 Medicine Valley Rd,5,2,46.4225286,-120.823627
1417570,"June 8, 2019",Illinois,Chicago,3500 block of W North Ave,0,4,41.910373,-87.714219
1417716,"June 7, 2019",Texas,Austin,8220 TX-71,0,5,30.2475924,-97.8863259
1416374,"June 6, 2019",Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,41.9284979,-87.6321816
1415399,"June 5, 2019",California,Santa Rosa,828 W 9th Street,0,4,38.440738,-122.734969
1412419,"June 1, 2019",South Carolina,Allendale,473 Main St S,0,5,33.0038021,-81.31506739999999
1411598,"June 1, 2019",Illinois,Chicago,300 block of East Chicago Ave,0,4,41.8971279,-87.6175245
1411408,"June 1, 2019",Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,36.8363657,-76.33598239999999
1412243,"June 1, 2019",Illinois,Chicago,5600 block of West Madison St,0,4,41.8807263,-87.7650676
1411963,"June 1, 2019",Georgia,Atlanta,12 Broad Street,0,5,33.7547072,-84.391403
1412430,"June 1, 2019",Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,32.842935,-83.69167159999999
1410442,"May 31, 2019",Virginia,Virginia Beach,2405 Courthouse Drive,13,4,36.7510164,-76.0574123
1411661,"May 31, 2019",California,West Covina,306 N Hollow Ave,1,3,34.0754405,-117.936319
1410329,"May 30, 2019",Illinois,Robbins,14000 block of Grace Ave,0,5,41.6383,-87.7058314
1408289,"May 29, 2019",Texas,Cleveland,26311 TX-321,3,2,30.3255657,-95.0500946
1409255,"May 29, 2019",Louisiana,Reserve,300 block of Homewood Place,1,3,30.0686267,-90.54504209999999
1407941,"May 27, 2019",Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,38.7134198,-90.2547828
1406330,"May 27, 2019",District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,38.8611047,-76.9972245
1407189,"May 27, 2019",New Jersey,Trenton,100 block of Walnut St,1,5,40.2209606,-74.74892
1405445,"May 26, 2019",District of Columbia,Washington,3509 Wheeler Rd SE,1,3,38.839294,-76.994089
1405749,"May 26, 2019",Virginia,La Crosse,800 block of Alvis Road,0,5,36.6091459,-78.027849
1406070,"May 26, 2019",California,Stockton,600 block of E Oak St,1,3,37.959817,-121.2848589
1404417,"May 25, 2019",New Jersey,Trenton,225 Brunswick Ave,0,9,40.228236,-74.761387
1404580,"May 25, 2019",Michigan,Detroit,3400 block of Devonshire,3,2,42.3901533,-82.93441059999999
1405196,"May 25, 2019",Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,36.79987060000001,-76.39959
1405317,"May 25, 2019",Maryland,Baltimore,500 block of N Belnord Ave,0,4,39.297176,-76.57885999999999
1405221,"May 25, 2019",Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,35.4968358,-97.4944349
1400095,"May 20, 2019",Oklahoma,Tulsa,8118 E 16th St,2,2,36.1383481,-95.8856563
1400146,"May 20, 2019",Louisiana,Alexandria,1900 block of Bacon Street,1,4,31.2863527,-92.4558442
1400561,"May 20, 2019",Ohio,Columbus,2424 Sullivant Ave,0,4,39.9456086,-83.0634663
1399820,"May 19, 2019",Oregon,Portland,226 SE Madison St,0,5,45.5127145,-122.6630883
1399017,"May 18, 2019",Mississippi,Cascilla,700 Leverette Ln,1,4,33.8848664,-90.1201993
1398553,"May 18, 2019",Alabama,Atmore,100 Martin Luther King Avenue,1,8,31.0320918,-87.4793681
1398538,"May 18, 2019",Indiana,Muncie,2410 W. Euclid Ave,1,6,40.2073182,-85.4147845
1398593,"May 18, 2019",California,Long Beach,1616 West Pacific Coast Highway,1,4,33.7896607,-118.2142617
1398584,"May 18, 2019",Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,41.9216506,-91.65544249999999
1400934,"May 18, 2019",Nebraska,Omaha,2825 Y St,0,4,41.1974141,-95.9558886
1399346,"May 18, 2019",North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,36.1501727,-80.2511464
1398876,"May 17, 2019",California,Sacramento,7326 Stockton Blvd,1,3,38.4915827,-121.4281185
1397521,"May 16, 2019",Ohio,Cleveland,9500 Cardwell Ave,0,4,41.4347721,-81.61740089999999
1396491,"May 15, 2019",Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,29.9458519,-90.3167828
1395560,"May 14, 2019",California,Los Angeles,1248 W 47th St,0,4,34.0003559,-118.2973649
1393960,"May 13, 2019",Louisiana,New Orleans,2100 block of 4th St,0,4,29.9355721,-90.0882232
1394330,"May 13, 2019",Missouri,Saint Louis,4047 Shreve Ave,4,1,38.6773654,-90.2433956
1392923,"May 11, 2019",Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,40.9813323,-75.47401669999999
1391971,"May 10, 2019",Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,39.9836125,-75.1712474
1392313,"May 10, 2019",Missouri,Saint Louis,4000 block of Ashland Ave,0,6,38.662662,-90.22655309999999
1390764,"May 8, 2019",Indiana,Indianapolis,Roache St and Rader St,0,4,39.8046292,-86.1780773
1389220,"May 7, 2019",Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,39.55595950000001,-104.997907
1386962,"May 5, 2019",New Jersey,North Bergen,2033 45th Street,1,4,40.7846459,-74.0352155
1387170,"May 5, 2019",California,Oceano,1001 Cabrillo Hwy,0,6,35.1124953,-120.6255738
1386510,"May 4, 2019",Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,38.6713502,-90.26379279999999
1386929,"May 4, 2019",Indiana,Indianapolis,101 W Maryland St,0,4,39.7651971,-86.16046960000001
1387245,"May 4, 2019",California,Stockton,5105 Holiday Dr,1,4,38.0012191,-121.2972424
1386575,"May 4, 2019",Delaware,Wilmington,W 27th St and Tatnall St,0,4,39.75579099999999,-75.5356448
1386481,"May 3, 2019",Texas,Dallas,5400 Cedar Springs Rd,1,3,32.823074,-96.828402
1386085,"May 3, 2019",Maryland,Baltimore,1900 block of Ramsay St,0,5,39.2833043,-76.64717999999999
1385642,"May 3, 2019",Maryland,Baltimore,2500 block of E Biddle St,0,4,39.3049337,-76.58251709999999
1384553,"May 1, 2019",Massachusetts,Boston,32 Windermere Rd,1,3,42.31385050000001,-71.0626363
1383752,"April 30, 2019",North Carolina,Charlotte,9214 South Library Ln,2,4,35.305966,-80.730937
1381857,"April 28, 2019",Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,36.1719048,-86.80795069999999
1382099,"April 28, 2019",Alabama,Birmingham,514 19th St Ensley,0,4,33.512937,-86.896118
1381979,"April 28, 2019",Maryland,Baltimore,2544 Edmondson Ave,1,7,39.2949057,-76.6577434
1382711,"April 28, 2019",Ohio,West Chester,4637 Wyndtree Dr,4,0,39.3506968,-84.46779839999999
1381771,"April 27, 2019",Mississippi,Jackson,700 block of Monterey St,1,3,32.2763824,-90.22716559999999
1381273,"April 27, 2019",California,Poway,16934 Chabad Way,1,3,33.0191414,-117.0531582
1381734,"April 27, 2019",California,Los Angeles,700 N San Fernando Rd,0,6,34.0895046,-118.2263927
1377519,"April 21, 2019",Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,39.9352439,-75.19571560000001
1376873,"April 20, 2019",Tennessee,Memphis,761 Chestnut Ave,0,6,35.1020499,-90.0373019
1376883,"April 19, 2019",Kansas,Wichita,1628 S George Washington Blvd,0,4,37.6638747,-97.2999061
1375235,"April 18, 2019",Kentucky,Louisville,4000 block of Bells Ln,0,4,38.2227219,-85.8223184
1373557,"April 16, 2019",Maryland,Germantown,18700 block of Curry Powder Ln,1,3,39.162339,-77.264707
1370795,"April 14, 2019",Florida,Miami,NW 19th Ave and 60th St,2,2,25.8297859,-80.2288686
1371024,"April 14, 2019",California,Vallejo,100 block of Princeton Ave,1,3,38.1505918,-122.251364
1371065,"April 14, 2019",California,Stockton,2539 E Main St,0,4,37.9549561,-121.2509449
1374920,"April 13, 2019",California,Moreno Valley,23500 block of Alessandro Blvd,0,4,33.9173401,-117.2524156
1370269,"April 12, 2019",Illinois,Carbondale,119 N Washington St,0,4,37.728101,-89.2151068
1368597,"April 11, 2019",Maryland,Baltimore,2200 block of Ruskin Ave,1,3,39.31516390000001,-76.6479425
1369109,"April 11, 2019",California,Los Angeles,E 103rd St and S Main St,1,4,33.9428494,-118.2738951
1369148,"April 11, 2019",Arizona,Phoenix,7112 W Minnezona Ave,3,2,33.504031,-112.2121516
1367011,"April 9, 2019",Missouri,Kansas City,5339 Michigan Ave,1,3,39.029042,-94.56286569999999
1365052,"April 7, 2019",North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,36.1002292,-80.2470644
1365077,"April 7, 2019",Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,39.8001297,-86.1052405
1365173,"April 7, 2019",Delaware,Wilmington,940 N Pine St,0,6,39.7428375,-75.541532
1365100,"April 7, 2019",Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,32.390131,-93.7673114
1364443,"April 6, 2019",Florida,Tallahassee,500 block of Kissimmee St,0,4,30.4225982,-84.2896729
1364540,"April 6, 2019",Illinois,Chicago,6300 block of S Seeley Ave,0,6,41.7793072,-87.6751244
1363737,"April 4, 2019",Florida,Panama City,100 block of Allen Ave,1,3,30.146067,-85.6543447
1362715,"April 4, 2019",Georgia,Stockbridge,300 block of Eagle Ct,3,2,33.5269572,-84.2404131
1362364,"April 2, 2019",Mississippi,Hermanville,13195 MS 18,0,4,31.9619055,-90.83883220000001
1362182,"April 2, 2019",Kentucky,Covington,337 E 13th St,0,5,39.0773641,-84.5018786
1360333,"March 31, 2019",Georgia,Atlanta,3041 Landrum Dr SW,1,4,33.7079186,-84.4871254
1359599,"March 31, 2019",South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,32.8472343,-79.9610807
1359455,"March 31, 2019",Illinois,Chicago,500 block of N Hamlin Ave,1,4,41.890091,-87.721392
1357591,"March 28, 2019",Maryland,Baltimore,6200 block of Boston St,0,4,39.2780308,-76.54157579999999
1355275,"March 25, 2019",Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,36.2358915,-115.1758532
1353714,"March 24, 2019",California,San Francisco,1300 Fillmore St,1,5,37.7815877,-122.4321369
1354049,"March 24, 2019",Arizona,Phoenix,2202 W McDowell Rd,0,7,33.466165,-112.1066706
1350494,"March 19, 2019",Arizona,Phoenix,8526 N 27th Ave,2,4,33.561375,-112.1171963
1348844,"March 17, 2019",Georgia,Augusta,900 block of Broad St,0,4,33.4758643,-81.9675384
1349256,"March 17, 2019",Georgia,Rochelle,Dennis St,1,3,31.9527985,-83.4683149
1348793,"March 17, 2019",Nevada,Las Vegas,600 E Fremont St,0,4,36.1690762,-115.1389825
1347974,"March 16, 2019",New Jersey,Camden,619 Ferry Ave,1,3,39.9216792,-75.1172529
1348291,"March 15, 2019",Alabama,Mobile,515 Dauphin Island Pkwy,2,4,30.6720433,-88.08677490000001
1347894,"March 14, 2019",Montana,Missoula,5145 Airway Blvd,1,3,46.9214175,-114.0720695
